Row ID,Order ID,Customer Name,Segment,City,Region,Category,Sales,Subscription
9651,CA-2016-107104,Maribeth Schnelling,Consumer,Los Angeles,West,Office Supplies,37.17,Basic
9652,CA-2016-107104,Maribeth Schnelling,Consumer,Los Angeles,West,Office Supplies,64.96,Basic
9653,CA-2016-107104,Maribeth Schnelling,Consumer,Los Angeles,West,Furniture,595.38,Basic
9654,CA-2017-161893,Harold Pawlan,Home Office,Tucson,West,Technology,95.984,Basic
9655,CA-2017-161893,Harold Pawlan,Home Office,Tucson,West,Office Supplies,4.938,Basic
9656,CA-2014-156160,Adam Shillingsburg,Consumer,New York City,East,Furniture,97.44,Basic
9657,CA-2014-156160,Adam Shillingsburg,Consumer,New York City,East,Office Supplies,3.984,Basic
9658,CA-2014-156160,Adam Shillingsburg,Consumer,New York City,East,Office Supplies,13.04,Basic
9659,CA-2014-156160,Adam Shillingsburg,Consumer,New York City,East,Furniture,579.528,Basic
9660,CA-2014-100860,Cindy Stewart,Consumer,Pomona,West,Office Supplies,18.75,Basic
9661,CA-2016-160717,Maria Etezadi,Home Office,Santa Barbara,West,Technology,3023.928,Basic
9662,CA-2016-160717,Maria Etezadi,Home Office,Santa Barbara,West,Technology,26.96,Basic
9663,CA-2016-160717,Maria Etezadi,Home Office,Santa Barbara,West,Technology,477.6,Basic
9664,CA-2017-132619,Maxwell Schwartz,Consumer,San Francisco,West,Office Supplies,193.95,Basic
9665,US-2015-120957,Kristen Hastings,Corporate,Riverside,West,Office Supplies,12.96,Basic
9666,CA-2017-157448,Lena Creighton,Consumer,Los Angeles,West,Furniture,119.94,Basic
9667,CA-2017-157448,Lena Creighton,Consumer,Los Angeles,West,Furniture,12.42,Basic
9668,CA-2016-126270,Art Ferguson,Consumer,San Clemente,West,Office Supplies,18.088,Basic
9669,CA-2016-126270,Art Ferguson,Consumer,San Clemente,West,Office Supplies,71.97,Basic
9670,CA-2017-145275,Amy Hunt,Consumer,Decatur,South,Office Supplies,14.94,Basic
9671,CA-2015-133396,Grace Kelly,Corporate,Greensboro,South,Office Supplies,64.68,Basic
9672,US-2017-140312,Ken Lonsdale,Consumer,Dublin,West,Technology,22,Basic
9673,CA-2016-114867,Frank Merwin,Home Office,Philadelphia,East,Office Supplies,7.968,Basic
9674,CA-2016-114867,Frank Merwin,Home Office,Philadelphia,East,Technology,1499.97,Basic
9675,US-2014-164644,John Lucas,Consumer,Houston,Central,Office Supplies,26.632,Basic
9676,CA-2016-137393,Gene McClure,Consumer,Bakersfield,West,Furniture,41.6,Basic
9677,US-2014-120175,Matthew Clasen,Corporate,Richmond,Central,Office Supplies,64.02,Basic
9678,CA-2016-144785,Cindy Schnelling,Corporate,New York City,East,Office Supplies,6.99,Basic
9679,CA-2016-144785,Cindy Schnelling,Corporate,New York City,East,Office Supplies,6.84,Basic
9680,CA-2015-130113,Aaron Hawkins,Corporate,San Francisco,West,Office Supplies,323.1,Basic
9681,CA-2015-130113,Aaron Hawkins,Corporate,San Francisco,West,Technology,668.16,Basic
9682,CA-2017-122770,Emily Phan,Consumer,San Francisco,West,Office Supplies,8.64,Basic
9683,CA-2017-122770,Emily Phan,Consumer,San Francisco,West,Office Supplies,38.88,Basic
9684,CA-2017-122770,Emily Phan,Consumer,San Francisco,West,Furniture,201.04,Basic
9685,CA-2017-122770,Emily Phan,Consumer,San Francisco,West,Office Supplies,12.96,Basic
9686,CA-2017-118668,Fred Wasserman,Corporate,Los Angeles,West,Technology,16.59,Basic
9687,CA-2017-116498,Kelly Andreada,Consumer,San Diego,West,Office Supplies,35.1,Basic
9688,US-2017-130603,Sample Company A,Home Office,Arlington,Central,Office Supplies,11.646,Basic
9689,US-2017-135986,Paul Gonzalez,Consumer,Richmond,South,Office Supplies,32.4,Basic
9690,US-2017-135986,Paul Gonzalez,Consumer,Richmond,South,Technology,503.96,Basic
9691,CA-2017-140536,Tom Ashbrook,Home Office,New York City,East,Office Supplies,7.04,Basic
9692,CA-2015-130183,Patrick O'Brill,Consumer,Houston,Central,Furniture,613.9992,Basic
9693,CA-2015-107902,Suzanne McNair,Corporate,Fairfield,East,Office Supplies,470.36,Basic
9694,CA-2017-130148,Neil Knudson,Home Office,San Francisco,West,Office Supplies,31.08,Basic
9695,CA-2017-130148,Neil Knudson,Home Office,San Francisco,West,Office Supplies,7.3,Basic
9696,US-2016-151260,Steve Chapman,Corporate,Springfield,East,Office Supplies,73.536,Basic
9697,CA-2014-144281,Heather Kirkland,Corporate,Detroit,Central,Office Supplies,491.55,Basic
9698,CA-2016-122511,Brad Thomas,Home Office,Philadelphia,East,Furniture,30.336,Basic
9699,CA-2017-154116,Khloe Miller,Consumer,Inglewood,West,Office Supplies,22.83,Basic
9700,CA-2017-154116,Khloe Miller,Consumer,Inglewood,West,Office Supplies,54.32,Basic
9701,CA-2017-154116,Khloe Miller,Consumer,Inglewood,West,Technology,196.776,Basic
9702,CA-2016-105291,Susan Pistek,Consumer,San Luis Obispo,West,Office Supplies,3.62,Basic
9703,CA-2017-147032,Laurel Beltran,Home Office,Wilmington,East,Office Supplies,11.54,Basic
9704,CA-2017-147032,Laurel Beltran,Home Office,Wilmington,East,Office Supplies,849.95,Basic
9705,CA-2017-147032,Laurel Beltran,Home Office,Wilmington,East,Office Supplies,11.01,Basic
9706,CA-2017-125990,Joy Smith,Consumer,San Francisco,West,Office Supplies,39.624,Basic
9707,CA-2016-161746,Carlos Soltero,Consumer,Los Angeles,West,Furniture,242.136,Basic
9708,CA-2016-161746,Carlos Soltero,Consumer,Los Angeles,West,Office Supplies,12.39,Basic
9709,CA-2016-161746,Carlos Soltero,Consumer,Los Angeles,West,Furniture,19.96,Basic
9710,CA-2016-161746,Carlos Soltero,Consumer,Los Angeles,West,Office Supplies,340.92,Basic
9711,CA-2014-114251,Maribeth Dona,Consumer,Philadelphia,East,Furniture,273.568,Basic
9712,CA-2014-114251,Maribeth Dona,Consumer,Philadelphia,East,Office Supplies,13.194,Basic
9713,CA-2014-114251,Maribeth Dona,Consumer,Philadelphia,East,Office Supplies,1080.096,Basic
9714,CA-2014-114251,Maribeth Dona,Consumer,Philadelphia,East,Technology,51.56,Basic
9715,CA-2014-114251,Maribeth Dona,Consumer,Philadelphia,East,Technology,58.416,Basic
9716,CA-2016-116379,Lisa DeCherney,Consumer,San Francisco,West,Office Supplies,57.584,Basic
9717,US-2016-144477,Deborah Brumfield,Home Office,Philadelphia,East,Office Supplies,37.312,Basic
9718,CA-2016-108210,Annie Thurman,Consumer,Houston,Central,Technology,79.96,Basic
9719,CA-2016-108210,Annie Thurman,Consumer,Houston,Central,Technology,223.96,Basic
9720,CA-2017-166835,Dennis Kane,Consumer,Lancaster,East,Office Supplies,221.024,Basic
9721,CA-2016-119641,Chris Selesnick,Corporate,Green Bay,Central,Furniture,18.96,Basic
9722,CA-2016-105781,Jill Fjeld,Consumer,New York City,East,Furniture,326.646,Basic
9723,CA-2016-105781,Jill Fjeld,Consumer,New York City,East,Technology,89.97,Basic
9724,CA-2014-101364,Tamara Willingham,Home Office,New York City,East,Office Supplies,296.712,Basic
9725,CA-2015-117898,Tim Brockman,Consumer,Bloomington,Central,Office Supplies,12.224,Basic
9726,CA-2017-142293,Shahid Collister,Consumer,Boise,West,Technology,89.97,Basic
9727,CA-2017-167395,Kunst Miller,Consumer,Lowell,East,Office Supplies,286.86,Basic
9728,CA-2017-167395,Kunst Miller,Consumer,Lowell,East,Technology,979.95,Basic
9729,CA-2017-167395,Kunst Miller,Consumer,Lowell,East,Office Supplies,4.36,Basic
9730,CA-2014-111962,Evan Bailliet,Consumer,Seattle,West,Office Supplies,10.048,Basic
9731,CA-2014-111962,Evan Bailliet,Consumer,Seattle,West,Office Supplies,807.75,Basic
9732,CA-2017-124261,Joe Elijah,Consumer,Los Angeles,West,Office Supplies,34.24,Basic
9733,CA-2014-114321,Nick Crebassa,Corporate,Hampton,South,Furniture,500.24,Basic
9734,CA-2014-114321,Nick Crebassa,Corporate,Hampton,South,Office Supplies,20.12,Basic
9735,CA-2014-114321,Nick Crebassa,Corporate,Hampton,South,Office Supplies,896.99,Basic
9736,CA-2014-128062,Alan Dominguez,Home Office,Philadelphia,East,Office Supplies,5.88,Basic
9737,US-2015-100069,Neil Französisch,Home Office,Omaha,Central,Technology,269.98,Basic
9738,CA-2017-129294,Ken Dana,Corporate,Los Angeles,West,Office Supplies,310.12,Basic
9739,CA-2017-129294,Ken Dana,Corporate,Los Angeles,West,Office Supplies,70.464,Basic
9740,CA-2017-129294,Ken Dana,Corporate,Los Angeles,West,Office Supplies,19.68,Basic
9741,CA-2017-129294,Ken Dana,Corporate,Los Angeles,West,Office Supplies,140.67,Basic
9742,CA-2015-117086,Quincy Jones,Corporate,Burlington,East,Furniture,4404.9,Basic
9743,CA-2017-131303,Emily Phan,Consumer,San Diego,West,Office Supplies,62.65,Basic
9744,CA-2016-137127,Jennifer Jackson,Consumer,Newark,East,Office Supplies,9.45,Basic
9745,CA-2017-141782,Bobby Elias,Consumer,Aurora,Central,Office Supplies,268.576,Basic
9746,CA-2017-137505,Beth Paige,Consumer,Los Angeles,West,Furniture,364.08,Basic
9747,CA-2017-137505,Beth Paige,Consumer,Los Angeles,West,Furniture,71.088,Basic
9748,US-2014-140914,Brosina Hoffman,Consumer,Chicago,Central,Furniture,10.984,Basic
9749,US-2014-140914,Brosina Hoffman,Consumer,Chicago,Central,Furniture,797.944,Basic
9750,CA-2016-158358,Eleni McCrary,Corporate,Dover,East,Technology,159.98,Basic
9751,CA-2016-113390,Emily Phan,Consumer,Chicago,Central,Office Supplies,5.344,Basic
9752,CA-2016-113390,Emily Phan,Consumer,Chicago,Central,Office Supplies,27.72,Basic
9753,US-2016-158680,Nick Zandusky,Home Office,Seattle,West,Office Supplies,2.496,Basic
9754,CA-2017-113705,Lena Cacioppo,Consumer,Richmond,South,Office Supplies,8.26,Basic
9755,CA-2017-113705,Lena Cacioppo,Consumer,Richmond,South,Office Supplies,17.76,Basic
9756,CA-2017-113705,Lena Cacioppo,Consumer,Richmond,South,Office Supplies,332.94,Basic
9757,CA-2017-113705,Lena Cacioppo,Consumer,Richmond,South,Furniture,292.1,Basic
9758,CA-2017-113705,Lena Cacioppo,Consumer,Richmond,South,Technology,206.1,Basic
9759,CA-2017-113705,Lena Cacioppo,Consumer,Richmond,South,Office Supplies,17.64,Basic
9760,CA-2016-146913,Sylvia Foulston,Corporate,San Francisco,West,Furniture,1403.92,Basic
9761,CA-2017-159135,Katherine Murray,Home Office,Springdale,South,Office Supplies,4.3,Basic
9762,CA-2014-121762,Marina Lichtenstein,Corporate,Seattle,West,Technology,239.97,Basic
9763,CA-2014-121762,Marina Lichtenstein,Corporate,Seattle,West,Office Supplies,81.96,Basic
9764,CA-2014-121762,Marina Lichtenstein,Corporate,Seattle,West,Office Supplies,238.62,Basic
9765,CA-2014-123855,Mick Crebagga,Consumer,Los Angeles,West,Technology,139.8,Basic
9766,CA-2017-101959,Duane Benoit,Consumer,Middletown,East,Office Supplies,9.84,Basic
9767,CA-2017-101959,Duane Benoit,Consumer,Middletown,East,Office Supplies,7.78,Basic
9768,CA-2017-102659,Luke Weiss,Consumer,Grand Rapids,Central,Office Supplies,54.9,Basic
9769,CA-2017-142328,Tracy Collins,Home Office,San Francisco,West,Office Supplies,50.04,Basic
9770,CA-2016-123533,Sample Company A,Home Office,Hialeah,South,Furniture,339.92,Basic
9771,CA-2016-123533,Sample Company A,Home Office,Hialeah,South,Office Supplies,10.528,Basic
9772,CA-2016-123533,Sample Company A,Home Office,Hialeah,South,Office Supplies,42.384,Basic
9773,CA-2016-104983,Filia McAdams,Corporate,Philadelphia,East,Office Supplies,123.92,Basic
9774,CA-2016-160234,Phillip Flathmann,Consumer,Atlanta,South,Technology,135.95,Basic
9775,CA-2014-169019,Luke Foster,Consumer,San Antonio,Central,Office Supplies,2177.584,Basic
9776,CA-2014-169019,Luke Foster,Consumer,San Antonio,Central,Furniture,17.496,Basic
9777,CA-2014-169019,Luke Foster,Consumer,San Antonio,Central,Office Supplies,16.784,Basic
9778,CA-2014-169019,Luke Foster,Consumer,San Antonio,Central,Technology,431.136,Basic
9779,CA-2014-169019,Luke Foster,Consumer,San Antonio,Central,Office Supplies,8.88,Basic
9780,CA-2014-169019,Luke Foster,Consumer,San Antonio,Central,Office Supplies,4.836,Basic
9781,CA-2016-153178,Clay Ludtke,Consumer,Long Beach,East,Technology,437.85,Basic
9782,CA-2016-153178,Clay Ludtke,Consumer,Long Beach,East,Office Supplies,673.568,Basic
9783,CA-2015-149748,Elizabeth Moffitt,Corporate,Paterson,East,Office Supplies,274.8,Basic
9784,CA-2015-149748,Elizabeth Moffitt,Corporate,Paterson,East,Office Supplies,62.18,Basic
9785,CA-2015-149748,Elizabeth Moffitt,Corporate,Paterson,East,Furniture,8.28,Basic
9786,CA-2015-155635,Max Engle,Consumer,Louisville,South,Office Supplies,48.81,Basic
9787,US-2014-114377,Barry Gonzalez,Consumer,Hampton,South,Furniture,149.9,Basic
9788,CA-2017-144491,Caroline Jumper,Consumer,Houston,Central,Furniture,1023.332,Basic
9789,CA-2017-144491,Caroline Jumper,Consumer,Houston,Central,Furniture,600.558,Basic
9790,CA-2017-144491,Caroline Jumper,Consumer,Houston,Central,Technology,39.992,Basic
9791,CA-2017-144491,Caroline Jumper,Consumer,Houston,Central,Furniture,211.246,Basic
9792,CA-2014-127166,Katherine Hughes,Consumer,Houston,Central,Office Supplies,56.064,Basic
9793,CA-2014-127166,Katherine Hughes,Consumer,Houston,Central,Furniture,107.772,Basic
9794,CA-2014-127166,Katherine Hughes,Consumer,Houston,Central,Office Supplies,4.832,Basic
9795,CA-2014-127166,Katherine Hughes,Consumer,Houston,Central,Office Supplies,18.24,Basic
9796,CA-2016-125920,Sally Hughsby,Corporate,Chicago,Central,Office Supplies,3.798,Basic
9797,CA-2015-128608,Cindy Schnelling,Corporate,Toledo,East,Office Supplies,10.368,Basic
9798,CA-2015-128608,Cindy Schnelling,Corporate,Toledo,East,Technology,235.188,Basic
9799,CA-2015-128608,Cindy Schnelling,Corporate,Toledo,East,Technology,26.376,Basic
9800,CA-2015-128608,Cindy Schnelling,Corporate,Toledo,East,Technology,10.384,Basic
9801,CA-2015-128608,Cindy Schnelling,Corporate,Toledo,East,Technology,107.118,Basic
9802,CA-2017-137918,Joe Kamberova,Consumer,Lodi,West,Office Supplies,97.3,Basic
9803,CA-2015-122973,Pauline Johnson,Consumer,New York City,East,Office Supplies,3.328,Basic
9804,CA-2015-122973,Pauline Johnson,Consumer,New York City,East,Technology,135.99,Basic
9805,CA-2015-122973,Pauline Johnson,Consumer,New York City,East,Furniture,7.38,Basic
9806,CA-2016-136322,Anne Pryor,Home Office,Fort Lauderdale,South,Furniture,45.568,Basic
9807,CA-2016-136322,Anne Pryor,Home Office,Fort Lauderdale,South,Office Supplies,28.752,Basic
9808,CA-2017-107209,Joni Wasserman,Consumer,Raleigh,South,Furniture,194.848,Basic
9809,CA-2017-145093,Pete Takahito,Consumer,Chicago,Central,Office Supplies,2.112,Basic
9810,US-2014-139640,Troy Blackwell,Consumer,Portland,West,Office Supplies,25.92,Basic
9811,US-2014-139640,Troy Blackwell,Consumer,Portland,West,Office Supplies,120.768,Basic
9812,CA-2016-117583,Cassandra Brandow,Consumer,East Orange,East,Office Supplies,25.92,Basic
9813,CA-2016-117583,Cassandra Brandow,Consumer,East Orange,East,Office Supplies,34.65,Basic
9814,CA-2016-117583,Cassandra Brandow,Consumer,East Orange,East,Office Supplies,204.95,Basic
9815,CA-2016-117583,Cassandra Brandow,Consumer,East Orange,East,Office Supplies,79.95,Basic
9816,CA-2015-162201,Andrew Gjertsen,Corporate,Saint Petersburg,South,Office Supplies,173.488,Basic
9817,CA-2015-162201,Andrew Gjertsen,Corporate,Saint Petersburg,South,Office Supplies,516.96,Basic
9818,CA-2015-162201,Andrew Gjertsen,Corporate,Saint Petersburg,South,Furniture,173.208,Basic
9819,CA-2015-162201,Andrew Gjertsen,Corporate,Saint Petersburg,South,Office Supplies,4.448,Basic
9820,CA-2015-162201,Andrew Gjertsen,Corporate,Saint Petersburg,South,Office Supplies,9,Basic
9821,CA-2015-162201,Andrew Gjertsen,Corporate,Saint Petersburg,South,Office Supplies,42.24,Basic
9822,CA-2015-162201,Andrew Gjertsen,Corporate,Saint Petersburg,South,Office Supplies,18.264,Basic
9823,US-2014-164406,Brian Dahlen,Consumer,San Francisco,West,Office Supplies,152.91,Basic
9824,US-2014-164406,Brian Dahlen,Consumer,San Francisco,West,Office Supplies,92.94,Basic
9825,US-2014-164406,Brian Dahlen,Consumer,San Francisco,West,Office Supplies,17.856,Basic
9826,US-2014-164406,Brian Dahlen,Consumer,San Francisco,West,Office Supplies,46.44,Basic
9827,US-2014-164406,Brian Dahlen,Consumer,San Francisco,West,Furniture,195.136,Basic
9828,CA-2017-169999,Jim Sink,Corporate,New York City,East,Office Supplies,129.3,Basic
9829,CA-2017-169999,Jim Sink,Corporate,New York City,East,Office Supplies,11.568,Basic
9830,US-2017-152842,Natalie Fritzler,Consumer,Charlotte,South,Furniture,242.352,Basic
9831,CA-2014-113257,Sean Christensen,Consumer,Beaumont,Central,Technology,319.968,Basic
9832,CA-2014-113257,Sean Christensen,Consumer,Beaumont,Central,Furniture,8.624,Basic
9833,CA-2014-133963,George Ashbrook,Consumer,Dallas,Central,Office Supplies,3.984,Basic
9834,CA-2017-130302,Craig Yedwab,Corporate,Springfield,East,Technology,895.944,Basic
9835,CA-2016-126627,William Brown,Consumer,La Porte,Central,Furniture,14,Basic
9836,CA-2016-126627,William Brown,Consumer,La Porte,Central,Office Supplies,16.392,Basic
9837,US-2016-125402,Dan Lawera,Consumer,Long Beach,West,Office Supplies,10.9,Basic
9838,US-2016-125402,Dan Lawera,Consumer,Long Beach,West,Office Supplies,29.6,Basic
9839,US-2016-125402,Dan Lawera,Consumer,Long Beach,West,Office Supplies,4.98,Basic
9840,US-2016-125402,Dan Lawera,Consumer,Long Beach,West,Technology,479.976,Basic
9841,US-2016-125402,Dan Lawera,Consumer,Long Beach,West,Technology,44.736,Basic
9842,US-2016-125402,Dan Lawera,Consumer,Long Beach,West,Office Supplies,5.76,Basic
9843,US-2016-125402,Dan Lawera,Consumer,Long Beach,West,Furniture,483.136,Basic
9844,CA-2014-163867,Richard Eichhorn,Consumer,Decatur,Central,Office Supplies,15.936,Basic
9845,CA-2014-163867,Richard Eichhorn,Consumer,Decatur,Central,Furniture,61.544,Basic
9846,CA-2014-163867,Richard Eichhorn,Consumer,Decatur,Central,Office Supplies,132.696,Basic
9847,CA-2017-169327,Marc Harrigan,Home Office,Los Angeles,West,Office Supplies,43.1,Basic
9848,CA-2017-169327,Marc Harrigan,Home Office,Los Angeles,West,Furniture,511.5,Basic
9849,CA-2017-169327,Marc Harrigan,Home Office,Los Angeles,West,Office Supplies,147.92,Basic
9850,CA-2014-142979,Edward Hooks,Corporate,Lodi,West,Office Supplies,39.68,Basic
9851,CA-2016-158155,Edward Hooks,Corporate,New York City,East,Furniture,12.56,Basic
9852,CA-2016-158155,Edward Hooks,Corporate,New York City,East,Office Supplies,90.48,Basic
9853,CA-2016-158155,Edward Hooks,Corporate,New York City,East,Office Supplies,13.08,Basic
9854,CA-2016-158155,Edward Hooks,Corporate,New York City,East,Furniture,214.7,Basic
9855,CA-2017-138870,George Ashbrook,Consumer,San Francisco,West,Furniture,50.32,Basic
9856,CA-2017-138870,George Ashbrook,Consumer,San Francisco,West,Office Supplies,24.56,Basic
9857,CA-2014-120950,George Ashbrook,Consumer,Columbus,South,Office Supplies,43.68,Basic
9858,CA-2015-164301,Ellis Ballard,Corporate,Seattle,West,Furniture,3393.68,Basic
9859,CA-2017-113278,Hallie Redmond,Home Office,Richmond,Central,Office Supplies,67.4,Basic
9860,CA-2017-113278,Hallie Redmond,Home Office,Richmond,Central,Office Supplies,2.52,Basic
9861,CA-2017-113278,Hallie Redmond,Home Office,Richmond,Central,Technology,67.8,Basic
9862,CA-2017-113278,Hallie Redmond,Home Office,Richmond,Central,Office Supplies,18.76,Basic
9863,CA-2017-113278,Hallie Redmond,Home Office,Richmond,Central,Technology,12.12,Basic
9864,CA-2017-113278,Hallie Redmond,Home Office,Richmond,Central,Office Supplies,11.34,Basic
9865,CA-2017-113278,Hallie Redmond,Home Office,Richmond,Central,Technology,159.8,Basic
9866,CA-2017-113278,Hallie Redmond,Home Office,Richmond,Central,Furniture,18.96,Basic
